,acceptedNameUsage,acceptedScientificName,acceptedTaxonKey,accessRights,adm1,adm2,associatedReferences,associatedSequences,associatedTaxa,basisOfRecord,bibliographicCitation,catalogNumber,class,classKey,cloc,collectionCode,collectionID,collectionKey,continent,coordinatePrecision,coordinateUncertaintyInMeters,country,crawlId,datasetID,datasetKey,datasetName,dateIdentified,day,dynamicProperties,elevation,elevationAccuracy,establishmentMeans,eventDate,eventID,eventRemarks,eventTime,family,familyKey,fieldNumber,footprintSRS,footprintWKT,fullCountry,gbifID,genericName,genus,genusKey,geodeticDatum,georeferenceRemarks,georeferenceSources,habitat,higherClassification,higherGeography,hostingOrganizationKey,http://unknown.org/captive,http://unknown.org/language,http://unknown.org/license,http://unknown.org/nick,http://unknown.org/recordId,http://unknown.org/rights,http://unknown.org/rightsHolder,identificationID,identificationQualifier,identificationRemarks,identificationVerificationStatus,identifiedBy,identifier,individualCount,informationWithheld,installationKey,institutionCode,institutionID,institutionKey,isInCluster,island,islandGroup,ISO2,iucnRedListCategory,key,kingdom,kingdomKey,language,lastCrawled,lastInterpreted,lastParsed,lat,license,lifeStage,locality,locationID,locationRemarks,lon,modified,month,municipality,nameAccordingTo,nomenclaturalCode,occurrenceID,occurrenceRemarks,occurrenceStatus,order,orderKey,organismQuantity,organismQuantityType,originalNameUsage,otherCatalogNumbers,ownerInstitutionCode,phylum,phylumKey,preparations,projectId,protocol,publishingCountry,publishingOrgKey,recordedBy,references,rights,rightsHolder,samplingProtocol,scientificName,sex,species,speciesKey,specificEpithet,startDayOfYear,taxonConceptID,taxonID,taxonKey,taxonomicStatus,taxonRank,taxonRemarks,type,verbatimCoordinateSystem,verbatimEventDate,verbatimIdentification,verbatimLocality,verbatimSRS,verbatimTaxonRank,vernacularName,year,downloadDate
52,"Cryptoblabes gnidiella (Milliére, 1867)","Cryptoblabes gnidiella (Milliére, 1867)",1873051,NA,Beja,NA,M. Corley field record,NA,NA,HUMAN_OBSERVATION,NA,NA,Insecta,216,"Mértola: Vaqueira by R, Guadiana, Mértola, Beja, Portugal",Lepidoptera_Martin_Corley,NA,NA,NA,1.00E-05,707.11,Portugal,7,NA,0f7c7942-c5d2-435e-afba-97df549dbc19,Lepidoptera Martin Corley,NA,1,NA,NA,NA,NA,2018-10-01T00:00:00,NA,NA,NA,Pyralidae,5336,NA,NA,NA,Portugal,3391210569,Cryptoblabes,Cryptoblabes,1873021,WGS84,NA,NA,NA,NA,NA,cdcc4ce1-7f6e-4ed2-b47c-eb451925b038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,e5455072-2632-4090-b0e0-869c8be7f5ed,NA,NA,06d75b22-fc7a-42ff-a14f-65a25cd0f3ab,CIBIO,NA,NA,FALSE,NA,NA,PT,NE,3391210569,Animalia,1,NA,2022-04-22T20:07:13.736+00:00,2022-09-08T11:48:19.497+00:00,2022-09-08T11:48:19.497+00:00,37.61553,http://creativecommons.org/licenses/by/4.0/legalcode,NA,"Mértola: Vaqueira by R, Guadiana, Mértola",NA,NA,-7.66297,2021-11-29T00:00:00.000+00:00,10,Mértola,NA,NA,e5455072-2632-4090-b0e0-869c8be7f5ed,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,DWC_ARCHIVE,PT,37560003-ae75-43c3-95aa-48c98797aa2a,Martin Corley|Sónia Ferreira,NA,NA,NA,MV lights|UV lights,"Cryptoblabes gnidiella (Milliére, 1867)",NA,Cryptoblabes gnidiella,1873051,gnidiella,NA,NA,1446,1873051,ACCEPTED,SPECIES,NA,occurrence,NA,NA,NA,NA,PT-TM06/ETRS89,NA,NA,2018,10/23/22
177,"Cryptoblabes gnidiella (Milliére, 1867)","Cryptoblabes gnidiella (Milliére, 1867)",1873051,NA,Faro,NA,M. Corley field record,NA,NA,HUMAN_OBSERVATION,NA,NA,Insecta,216,"Fortes, Ribeira de Odeleite, Castro Marim, Faro, Portugal",Lepidoptera_Martin_Corley,NA,NA,NA,1.00E-05,707.11,Portugal,7,NA,0f7c7942-c5d2-435e-afba-97df549dbc19,Lepidoptera Martin Corley,NA,23,NA,NA,NA,NA,2001-05-23T00:00:00,NA,NA,NA,Pyralidae,5336,NA,NA,NA,Portugal,3391221631,Cryptoblabes,Cryptoblabes,1873021,WGS84,NA,NA,NA,NA,NA,cdcc4ce1-7f6e-4ed2-b47c-eb451925b038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1e0e7abb-b577-41f8-b1eb-df384b7a3b87,NA,NA,06d75b22-fc7a-42ff-a14f-65a25cd0f3ab,CIBIO,NA,NA,FALSE,NA,NA,PT,NE,3391221631,Animalia,1,NA,2022-04-22T20:07:13.736+00:00,2022-09-08T11:48:21.763+00:00,2022-09-08T11:48:21.763+00:00,37.32652,http://creativecommons.org/licenses/by/4.0/legalcode,NA,"Fortes, Ribeira de Odeleite, Castro Marim",NA,NA,-7.61168,2021-11-29T00:00:00.000+00:00,5,Castro Marim,NA,NA,1e0e7abb-b577-41f8-b1eb-df384b7a3b87,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,DWC_ARCHIVE,PT,37560003-ae75-43c3-95aa-48c98797aa2a,Martin Corley,NA,NA,NA,Wine ropes,"Cryptoblabes gnidiella (Milliére, 1867)",NA,Cryptoblabes gnidiella,1873051,gnidiella,NA,NA,1446,1873051,ACCEPTED,SPECIES,NA,occurrence,NA,NA,NA,NA,PT-TM06/ETRS89,NA,NA,2001,10/23/22
174,NA,"Cryptoblabes gnidiella (Milliére, 1867)",1873051,NA,England,NA,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,Insecta,216,"Worle, England, United Kingdom",NA,NA,NA,NA,NA,707.1,United Kingdom,247,NA,7d17a2b2-8751-41b5-ac9b-48effc1ea236,NA,NA,20,NA,NA,NA,NA,2002-09-20T00:00:00,NA,NA,NA,Pyralidae,5336,NA,NA,"POLYGON((-2.9348 51.35334,-2.9348 51.36244,-2.92063 51.36244,-2.92063 51.35334,-2.9348 51.35334))",United Kingdom of Great Britain and Northern Ireland,2958005574,Cryptoblabes,Cryptoblabes,1873021,WGS84,NA,NA,NA,NA,NA,07f617d0-c688-11d8-bf62-b8a03c50a862,NA,NA,https://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,NA,NA,BRERC,NA,NA,NA,Accepted - correct,NA,38e983da-d82a-473c-ba50-6c9f8e5de33d,2,OSGB Grid Reference ST3562,99552c70-f762-11e1-a439-00145eb45e9a,BRERC,NA,NA,FALSE,NA,NA,GB,NE,2958005574,Animalia,1,NA,2022-10-15T07:39:17.159+00:00,2022-10-15T08:03:19.697+00:00,2022-10-15T08:03:19.697+00:00,51.357893,http://creativecommons.org/licenses/by-nc/4.0/legalcode,Larva,Worle,NA,NA,-2.927715,NA,9,NA,NA,NA,856246,"2 larvae found in calyces of pomegranates (indoors, supermarket), moth bred",PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,DWC_ARCHIVE,GB,950cbfcc-1cb7-46c1-92ce-05ec232512d1,Recorder details held at BRERC,NA,NA,NA,field record,"Cryptoblabes gnidiella (Milliére, 1867)",NA,Cryptoblabes gnidiella,1873051,gnidiella,NA,NHMSYS0000502033,NHMSYS0000502033,1873051,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,Pomegranate Moth,2002,10/23/22
16,NA,"Cryptoblabes gnidiella (Milliére, 1867)",1873051,NA,Murcia,NA,NA,NA,NA,PRESERVED_SPECIMEN,NA,NA,Insecta,216,"Murcia,Hacienda Riquelme, Murcia, Spain",RCBA,NA,NA,NA,NA,NA,Spain,25,doi:10.15470/a6fcav,5efce611-2582-4954-bcd1-ae97493b3ed7,"Checklist of the Pyralidae of the Region of Murcia (Spain) with new records (Lepidoptera: Pyraloidea, Pyralidae)",NA,29,NA,190,0,NA,2020-07-29T00:00:00,NA,NA,NA,Pyralidae,5336,NA,NA,NA,Spain,3418195007,Cryptoblabes,Cryptoblabes,1873021,WGS84,NA,NA,NA,NA,NA,6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Girdley,RCBA-UMU_2158,1,NA,2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6,ZAF-UMU,NA,NA,FALSE,NA,NA,ES,NE,3418195007,Animalia,1,NA,2022-05-20T21:17:29.285+00:00,2022-09-08T14:40:00.772+00:00,2022-09-08T14:40:00.772+00:00,37.896348,http://creativecommons.org/licenses/by/4.0/legalcode,NA,"Murcia,Hacienda Riquelme",NA,NA,-0.96883,NA,7,NA,NA,NA,RCBA-UMU_2158,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,DWC_ARCHIVE,ES,9cea954b-cd33-4c43-8622-6bc68c3e9379,J. Girdley,NA,NA,NA,Light trap,"Cryptoblabes gnidiella (Milliére, 1867)",NA,Cryptoblabes gnidiella,1873051,gnidiella,NA,NA,16,1873051,ACCEPTED,SPECIES,NA,NA,NA,29/07/2020,NA,NA,NA,NA,NA,2020,10/23/22
17,NA,"Cryptoblabes gnidiella (Milliére, 1867)",1873051,NA,Murcia,NA,NA,NA,NA,PRESERVED_SPECIMEN,NA,NA,Insecta,216,"Murcia,Hacienda Riquelme, Murcia, Spain",RCBA,NA,NA,NA,NA,NA,Spain,25,doi:10.15470/a6fcav,5efce611-2582-4954-bcd1-ae97493b3ed7,"Checklist of the Pyralidae of the Region of Murcia (Spain) with new records (Lepidoptera: Pyraloidea, Pyralidae)",NA,12,NA,190,0,NA,2020-08-12T00:00:00,NA,NA,NA,Pyralidae,5336,NA,NA,NA,Spain,3418195003,Cryptoblabes,Cryptoblabes,1873021,WGS84,NA,NA,NA,NA,NA,6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,J. Girdley,RCBA-UMU_2159,1,NA,2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6,ZAF-UMU,NA,NA,FALSE,NA,NA,ES,NE,3418195003,Animalia,1,NA,2022-05-20T21:17:29.285+00:00,2022-09-08T14:40:00.772+00:00,2022-09-08T14:40:00.772+00:00,37.896348,http://creativecommons.org/licenses/by/4.0/legalcode,NA,"Murcia,Hacienda Riquelme",NA,NA,-0.96883,NA,8,NA,NA,NA,RCBA-UMU_2159,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,DWC_ARCHIVE,ES,9cea954b-cd33-4c43-8622-6bc68c3e9379,J. Girdley,NA,NA,NA,Light trap,"Cryptoblabes gnidiella (Milliére, 1867)",NA,Cryptoblabes gnidiella,1873051,gnidiella,NA,NA,16,1873051,ACCEPTED,SPECIES,NA,NA,NA,12/8/20,NA,NA,NA,NA,NA,2020,10/23/22
53,NA,"Cryptoblabes gnidiella (Milliére, 1867)",1873051,NA,"Comunidad Valenciana, Valencian Community",Vega Baja del Segura,NA,NA,NA,HUMAN_OBSERVATION,http://tun.fi/JX.1103220#13 Source: FinBIF,http://tun.fi/JX.1103220,Insecta,216,"Joven Pura, Comunidad Valenciana, Valencian Community, Vega Baja del Segura, Spain",NA,NA,NA,NA,NA,1000,Spain,57,NA,df12ca07-f133-4550-ab3b-fde13f0e76ba,NA,NA,21,NA,NA,NA,NA,2018-10-21T00:00:00,http://tun.fi/JX.1103220#2,NA,NA,Pyralidae,5336,NA,EPSG:4326,"POLYGON((-0.673908 37.99098186183868,-0.6731939437409971 37.99074875930302,-0.6728981719542206 37.990186,-0.6731939437409971 37.989623240696986,-0.673908 37.989390138161326,-0.6746220562590028 37.989623240696986,-0.6749178280457793 37.990186,-0.6746220562590028 37.99074875930302,-0.673908 37.99098186183868))",Spain,3448201531,Cryptoblabes,Cryptoblabes,1873021,WGS84,NA,NA,NA,NA,NA,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://tun.fi/JX.1103220#13,1,NA,b1304814-56cc-434e-8d40-2b24fa21526f,NA,NA,NA,FALSE,NA,NA,ES,NE,3448201531,Animalia,1,NA,2022-10-17T03:07:08.671+00:00,2022-10-17T03:31:22.338+00:00,2022-10-17T03:31:22.338+00:00,37.990186,http://creativecommons.org/licenses/by/4.0/legalcode,NA,Joven Pura,NA,NA,-0.673908,NA,10,NA,NA,NA,http://tun.fi/JX.1103220#13,Quality assessment: UNASSESSED,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,DWC_ARCHIVE,FI,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,Antti Aalto,NA,NA,NA,NA,"Cryptoblabes gnidiella (Milliére, 1867)",NA,Cryptoblabes gnidiella,1873051,gnidiella,NA,NA,http://tun.fi/MX.286375,1873051,ACCEPTED,SPECIES,NA,NA,NA,NA,Cryptoblabes gnidiella,NA,NA,NA,NA,2018,10/23/22
55,NA,"Cryptoblabes gnidiella (Milliére, 1867)",1873051,NA,"Comunidad Valenciana, Valencian Community",Vega Baja del Segura,NA,NA,NA,HUMAN_OBSERVATION,http://tun.fi/JX.1103213#25 Source: FinBIF,http://tun.fi/JX.1103213,Insecta,216,"Joven Pura, Comunidad Valenciana, Valencian Community, Vega Baja del Segura, Spain",NA,NA,NA,NA,NA,1000,Spain,57,NA,df12ca07-f133-4550-ab3b-fde13f0e76ba,NA,NA,20,NA,NA,NA,NA,2018-10-20T00:00:00,http://tun.fi/JX.1103213#2,NA,NA,Pyralidae,5336,NA,EPSG:4326,"POLYGON((-0.673908 37.99098186183868,-0.6731939437409971 37.99074875930302,-0.6728981719542206 37.990186,-0.6731939437409971 37.989623240696986,-0.673908 37.989390138161326,-0.6746220562590028 37.989623240696986,-0.6749178280457793 37.990186,-0.6746220562590028 37.99074875930302,-0.673908 37.99098186183868))",Spain,3448930461,Cryptoblabes,Cryptoblabes,1873021,WGS84,NA,NA,NA,NA,NA,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://tun.fi/JX.1103213#25,1,NA,b1304814-56cc-434e-8d40-2b24fa21526f,NA,NA,NA,FALSE,NA,NA,ES,NE,3448930461,Animalia,1,NA,2022-10-17T03:07:08.671+00:00,2022-10-17T03:31:23.107+00:00,2022-10-17T03:31:23.107+00:00,37.990186,http://creativecommons.org/licenses/by/4.0/legalcode,NA,Joven Pura,NA,NA,-0.673908,NA,10,NA,NA,NA,http://tun.fi/JX.1103213#25,Quality assessment: UNASSESSED,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,DWC_ARCHIVE,FI,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,Antti Aalto,NA,NA,NA,NA,"Cryptoblabes gnidiella (Milliére, 1867)",NA,Cryptoblabes gnidiella,1873051,gnidiella,NA,NA,http://tun.fi/MX.286375,1873051,ACCEPTED,SPECIES,NA,NA,NA,NA,Cryptoblabes gnidiella,NA,NA,NA,NA,2018,10/23/22
54,NA,"Cryptoblabes gnidiella (Milliére, 1867)",1873051,NA,"Comunidad Valenciana, Valencian Community",Vega Baja del Segura,NA,NA,NA,HUMAN_OBSERVATION,http://tun.fi/JX.1104722#55 Source: FinBIF,http://tun.fi/JX.1104722,Insecta,216,"Officina del Parque la Mata, Comunidad Valenciana, Valencian Community, Vega Baja del Segura, Spain",NA,NA,NA,NA,NA,100,Spain,57,NA,df12ca07-f133-4550-ab3b-fde13f0e76ba,NA,NA,26,NA,NA,NA,NA,2018-10-26T00:00:00,http://tun.fi/JX.1104722#2,Lintukerhon telttoja valaistuna Valaistut seinät ketomaisessa ympäristössä,NA,Pyralidae,5336,NA,EPSG:4326,"GEOMETRYCOLLECTION(POLYGON((-0.658463 38.024756,-0.658463 38.02525,-0.658176 38.02525,-0.658176 38.024756,-0.658463 38.024756)), POLYGON((-0.658616 38.024806,-0.658616 38.025276,-0.658155 38.025276,-0.658155 38.024806,-0.658616 38.024806)))",Spain,3448206709,Cryptoblabes,Cryptoblabes,1873021,WGS84,NA,NA,NA,NA,NA,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://tun.fi/JX.1104722#55,1,NA,b1304814-56cc-434e-8d40-2b24fa21526f,NA,NA,NA,FALSE,NA,NA,ES,NE,3448206709,Animalia,1,NA,2022-10-17T03:07:08.671+00:00,2022-10-17T03:31:21.822+00:00,2022-10-17T03:31:21.822+00:00,38.025016,http://creativecommons.org/licenses/by/4.0/legalcode,NA,Officina del Parque la Mata,NA,NA,-0.658386,NA,10,NA,NA,NA,http://tun.fi/JX.1104722#55,Quality assessment: UNASSESSED,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,DWC_ARCHIVE,FI,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,Antti Aalto,NA,NA,NA,NA,"Cryptoblabes gnidiella (Milliére, 1867)",NA,Cryptoblabes gnidiella,1873051,gnidiella,NA,NA,http://tun.fi/MX.286375,1873051,ACCEPTED,SPECIES,NA,NA,NA,NA,Cryptoblabes gnidiella,NA,NA,NA,NA,2018,10/23/22
56,NA,"Cryptoblabes gnidiella (Milliére, 1867)",1873051,NA,"Comunidad Valenciana, Valencian Community",Vega Baja del Segura,NA,NA,NA,HUMAN_OBSERVATION,http://tun.fi/JX.1104822#34 Source: FinBIF,http://tun.fi/JX.1104822,Insecta,216,"Officina del Parque la Mata, Comunidad Valenciana, Valencian Community, Vega Baja del Segura, Spain",NA,NA,NA,NA,NA,100,Spain,57,NA,df12ca07-f133-4550-ab3b-fde13f0e76ba,NA,NA,1,NA,NA,NA,NA,2018-11-01T00:00:00,http://tun.fi/JX.1104822#2,Valaistut seinät ketomaisessa ympäristössä,NA,Pyralidae,5336,NA,EPSG:4326,"GEOMETRYCOLLECTION(POLYGON((-0.658463 38.024756,-0.658463 38.02525,-0.658176 38.02525,-0.658176 38.024756,-0.658463 38.024756)), POLYGON((-0.658616 38.024806,-0.658616 38.025276,-0.658155 38.025276,-0.658155 38.024806,-0.658616 38.024806)))",Spain,3448942808,Cryptoblabes,Cryptoblabes,1873021,WGS84,NA,NA,NA,NA,NA,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,http://tun.fi/JX.1104822#34,2,NA,b1304814-56cc-434e-8d40-2b24fa21526f,NA,NA,NA,FALSE,NA,NA,ES,NE,3448942808,Animalia,1,NA,2022-10-17T03:07:08.671+00:00,2022-10-17T03:31:24.119+00:00,2022-10-17T03:31:24.119+00:00,38.025016,http://creativecommons.org/licenses/by/4.0/legalcode,NA,Officina del Parque la Mata,NA,NA,-0.658386,NA,11,NA,NA,NA,http://tun.fi/JX.1104822#34,Quality assessment: UNASSESSED,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,DWC_ARCHIVE,FI,04fd2e13-6881-4e5c-9dd1-8fdd9ab993c1,Antti Aalto,NA,NA,NA,NA,"Cryptoblabes gnidiella (Milliére, 1867)",NA,Cryptoblabes gnidiella,1873051,gnidiella,NA,NA,http://tun.fi/MX.286375,1873051,ACCEPTED,SPECIES,NA,NA,NA,NA,Cryptoblabes gnidiella,NA,NA,NA,NA,2018,10/23/22
169,NA,"Cryptoblabes gnidiella (Milliére, 1867)",1873051,NA,Alicante,NA,NA,NA,NA,OCCURRENCE,NA,337154,Insecta,216,"Playa del Pinet, Alicante, Spain, EUROPE",BDBCV-General,NA,NA,EUROPE,NA,707,Spain,190,NA,95e635d4-f762-11e1-a439-00145eb45e9a,NA,NA,22,NA,NA,NA,NA,2004-05-22T00:00:00,NA,NA,NA,Pyralidae,5336,NA,NA,NA,Spain,1500708364,Cryptoblabes,Cryptoblabes,1873021,WGS84,NA,NA,NA,NA,NA,6c4a0bb0-2a4d-11d8-aa2d-b8a03c50a862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,P. Huemer,BDBCV:BDBCV-General:337154,NA,NA,2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6,BDBCV,NA,NA,FALSE,NA,NA,ES,NE,1500708364,Animalia,1,Es,2022-05-26T13:38:38.288+00:00,2022-09-09T01:36:25.579+00:00,2022-09-09T01:36:25.579+00:00,38.15,http://creativecommons.org/licenses/by-nc/4.0/legalcode,NA,Playa del Pinet,NA,NA,-0.62,NA,5,SANTA POLA,NA,NA,BDBCV:BDBCV-General:337154,NA,PRESENT,Lepidoptera,797,NA,NA,NA,NA,NA,Arthropoda,54,NA,NA,DWC_ARCHIVE,ES,ebda1cab-dda8-418b-8f25-df1e71ff5bc2,P. Huemer,NA,NA,NA,NA,"Cryptoblabes gnidiella (Milliére, 1867)",NA,Cryptoblabes gnidiella,1873051,gnidiella,NA,NA,NA,1873051,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,10/23/22
4,NA,"Cryptoblabes gnidiella (Milliére, 1867)",1873051,NA,NA,Aude,NA,NA,NA,HUMAN_OBSERVATION,NA,NA,Insecta,216,"Aude, France",NA,NA,NA,NA,NA,4461,France,13,D2CC2ACF-D6DF-465E-E053-5514A8C0AA26,5026ffd5-fe6e-4454-be43-f858680e1bdb,NA,NA,31,NA,NA,NA,NA,2021-05-31T00:00:00,424b4ac6-9b40-4dff-be4a-7360316d5d55,NA,NA,Pyralidae,5336,NA,NA,NA,France,3853899253,Cryptoblabes,Cryptoblabes,1873021,WGS84,NA,NA,NA,NA,NA,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control could not be conclusive due to insufficient knowledge,NA,424b4ac6-9b40-4dff-be4a-7360316d5d55,NA,NA,07ea29ef-e386-4278-ae0f-095778a1b061,NA,NA,NA,FALSE,NA,NA,FR,NE,3853899253,Animalia,1,NA,2022-10-21T10:53:51.300+00:00,2022-10-23T15:44:33.317+00:00,2022-10-23T15:44:33.317+00:00,43.03959,http://creativecommons.org/licenses/by/4.0/legalcode,NA,NA,NA,NA,2.98118,NA,5,Sigean,"Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.",NA,424b4ac6-9b40-4dff-be4a-7360316d5d55,NA,PRESENT,Lepidoptera,797,NA,NA,Cryptoblabes gnidiella,NA,NA,Arthropoda,54,NA,NA,DWC_ARCHIVE,FR,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,IND,NA,NA,NA,NA,"Cryptoblabes gnidiella (Milliére, 1867)",NA,Cryptoblabes gnidiella,1873051,gnidiella,NA,NA,247878,1873051,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,10/23/22
179,NA,"Cryptoblabes gnidiella (Milliére, 1867)",1873051,NA,NA,Pyrénées-Orientales,"Katchoura S., (1999). Catalogue des espèces de la Réserve Naturelle.",NA,NA,HUMAN_OBSERVATION,NA,NA,Insecta,216,"Pyrénées-Orientales, France",NA,NA,NA,NA,NA,1363,France,123,4A9DDA1F-B9B2-3E13-E053-2614A8C02B7C,fe4baa57-8f75-472b-982a-7711e3739873,NA,NA,1,NA,NA,NA,NA,1999-01-01T00:00:00,f14028ef-ae78-4813-b627-43060b3a5970,NA,NA,Pyralidae,5336,NA,NA,NA,France,2492757021,Cryptoblabes,Cryptoblabes,1873021,WGS84,NA,NA,NA,NA,NA,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control could not be conclusive due to insufficient knowledge,"Katchoura S.,  (1999). Catalogue des espèces de la Réserve Naturelle. ()",f14028ef-ae78-4813-b627-43060b3a5970,NA,NA,07ea29ef-e386-4278-ae0f-095778a1b061,NA,NA,NA,FALSE,NA,NA,FR,NE,2492757021,Animalia,1,NA,2022-07-05T17:40:34.791+00:00,2022-09-09T04:14:33.195+00:00,2022-09-09T04:14:33.195+00:00,42.58725,http://creativecommons.org/licenses/by/4.0/legalcode,NA,NA,NA,NA,3.04052,NA,1,Argelès-sur-Mer,"Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.",NA,f14028ef-ae78-4813-b627-43060b3a5970,NA,PRESENT,Lepidoptera,797,NA,NA,"Cryptoblabes gnidiella (Millière, 1867)",NA,NA,Arthropoda,54,NA,NA,DWC_ARCHIVE,FR,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,"Katchoura S., (1999). Catalogue des espèces de la Réserve Naturelle. ()",NA,NA,NA,NA,"Cryptoblabes gnidiella (Milliére, 1867)",NA,Cryptoblabes gnidiella,1873051,gnidiella,NA,NA,247878,1873051,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,10/23/22
291,NA,"Cryptoblabes gnidiella (Milliére, 1867)",1873051,NA,NA,Pyrénées-Orientales,"Peslier S., (1999). Inventaire des Lépidoptères de la Réserve Naturelle du Mas Larrieu.",NA,NA,HUMAN_OBSERVATION,NA,NA,Insecta,216,"Pyrénées-Orientales, France",NA,NA,NA,NA,NA,1363,France,123,4A9DDA1F-B9B2-3E13-E053-2614A8C02B7C,fe4baa57-8f75-472b-982a-7711e3739873,NA,NA,NA,NA,NA,NA,NA,NA,07b56341-ab7e-4139-a2de-dea6f50a1bc2,NA,NA,Pyralidae,5336,NA,NA,NA,France,2492722396,Cryptoblabes,Cryptoblabes,1873021,WGS84,NA,NA,NA,NA,NA,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Control could not be conclusive due to insufficient knowledge,"Peslier S.,  (1999). Inventaire des Lépidoptères de la Réserve Naturelle du Mas Larrieu. ()",07b56341-ab7e-4139-a2de-dea6f50a1bc2,NA,NA,07ea29ef-e386-4278-ae0f-095778a1b061,NA,NA,NA,FALSE,NA,NA,FR,NE,2492722396,Animalia,1,NA,2022-07-05T17:40:34.791+00:00,2022-09-09T04:14:31.913+00:00,2022-09-09T04:14:31.913+00:00,42.58725,http://creativecommons.org/licenses/by/4.0/legalcode,NA,NA,NA,NA,3.04052,NA,NA,Argelès-sur-Mer,"Gargominy O (2021). TAXREF. Version 4.7. UMS PatriNat (OFB-CNRS-MNHN), Paris. Checklist dataset https://doi.org/10.15468/vqueam accessed via GBIF.org on 2021-06-28.",NA,07b56341-ab7e-4139-a2de-dea6f50a1bc2,NA,PRESENT,Lepidoptera,797,NA,NA,"Cryptoblabes gnidiella (Millière, 1867)",NA,NA,Arthropoda,54,NA,NA,DWC_ARCHIVE,FR,1928bdf0-f5d2-11dc-8c12-b8a03c50a862,"Peslier S., (1999). Inventaire des Lépidoptères de la Réserve Naturelle du Mas Larrieu. ()",NA,NA,NA,NA,"Cryptoblabes gnidiella (Milliére, 1867)",NA,Cryptoblabes gnidiella,1873051,gnidiella,NA,NA,247878,1873051,ACCEPTED,SPECIES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/23/22
